ID_pemesanan;nama_pengguna;email;nama_hotel;kota;check_in;check_out;durasi_inap;jumlah_kamar;harga_per_malam;total_biaya;metode_pembayaran;wallet_address;status_transaksi;timestamp_pemesanan
d850a8f4-8687-46cd-9e3a-a757f0ccc698;Zahra Saragih;purwa98@pt.org;7 Dream Hotel ;Palembang;27/12/2024;01/01/2025;5;1;1180588;5902940;Transfer Bank;;Cancelled;19/09/2024 19:27
51aa2995-bef0-426f-9120-545a61259858;Omar Prastuti;asmadipranowo@cv.gov;Aryaduta Palembang ;Palembang;15/08/2024;16/08/2024;1;1;1499337;1499337;Transfer Bank;;Cancelled;27/07/2024 14:59
9d44f0f7-fd18-4907-83dc-103253003986;Lutfan Sitorus;blestari@cv.id;The Zuri Hotel Palembang ;Palembang;23/08/2024;24/08/2024;1;2;724926;1449852;QRIS;;Paid;17/08/2024 15:44
2b98eb34-14fd-4a33-82a4-0be17b783084;drg. Kiandra Januar;jinawiprayoga@gmail.com;Dparagon Dwikora ;Palembang;22/06/2025;27/06/2025;5;2;741981;7419810;Transfer Bank;;Cancelled;29/10/2024 00:32
420d8ec5-a151-4f99-a8f0-79a607c82409;Tgk. Adika Nasyidah;pangestu47@hotmail.com;OYO 2036 Afifah Homestay Syariah ;Palembang;17/06/2025;18/06/2025;1;1;483231;483231;QRIS;;Paid;12/12/2024 06:31
5779d8e3-c534-4a6b-b6d9-60a07bb9624f;Luhung Prastuti;jati58@yahoo.com;Azza Hotel by Horison ;Palembang;04/12/2024;06/12/2024;2;1;486193;972386;Transfer Bank;;Pending;17/07/2024 03:22
8ee63e00-843a-489f-a6c3-2472e7c7eea6;Padmi Prasetya;jefri39@pd.web.id;RedDoorz near Palembang Trade Center 3 ;Palembang;11/08/2024;14/08/2024;3;1;332488;997464;Transfer Bank;;Pending;09/08/2024 22:49
5f725406-f3d9-40ed-8671-d6f2d6144567;Clara Lailasari;johanmanullang@gmail.com;OYO 2036 Afifah Homestay Syariah ;Palembang;03/12/2024;07/12/2024;4;2;1292818;10342544;QRIS;;Pending;27/10/2024 05:17
0ff1fe4e-e13c-496d-994c-3bfbe9292a28;H. Adiarja Hidayanto;kusmawatidarijan@perum.ponpes.id;RedDoorz near Palembang Trade Center ;Palembang;01/03/2025;02/03/2025;1;1;699185;699185;Transfer Bank;;Pending;09/07/2024 00:48
df433e71-a622-45ae-9557-d0a7e4e81bd2;Harsanto Samosir;ekaanggraini@yahoo.com;SPOT ON 2353 Wisma Hulubalang ;Palembang;25/05/2025;28/05/2025;3;2;347484;2084904;Crypto;0x6f6f72aa69f148d0330a5904c1ce6ccd06ff8891;Pending;23/07/2024 21:03
7123b669-4a90-42a8-a08f-25756b8f116a;Tgk. Jagaraga Winarsih, M.Ak;sakaprasasta@perum.gov;RedDoorz @ Jalan Jenderal Sudirman Palembang 2 ;Palembang;12/12/2024;16/12/2024;4;2;484388;3875104;QRIS;;Pending;30/08/2024 06:34
bd2f2782-5313-40ec-bf24-2d47363b7ecf;Humaira Fujiati;bala22@pt.edu;Losmen Ibu Hj. Tarjo ;Palembang;06/04/2025;09/04/2025;3;2;814326;4885956;Transfer Bank;;Cancelled;01/12/2024 08:36
7b13032f-46fc-4a9d-84c0-d7c12280d2d3;Makara Mangunsong, S.IP;umandala@yahoo.com;The 1O1 Palembang Rajawali ;Palembang;22/10/2024;27/10/2024;5;1;1190046;5950230;Crypto;0x24a86b79193406f5e1adc5e7d1f2a354b413f5c8;Pending;26/09/2024 18:38
96e1e152-f84e-455a-acd2-926fbd96d7a1;Dt. Tirtayasa Wahyudin;anggrainiyuni@ud.desa.id;Super OYO 1173 Hotel Shofa Marwah ;Palembang;01/12/2024;03/12/2024;2;1;813815;1627630;Transfer Bank;;Cancelled;28/10/2024 00:26
cdcca210-f945-4434-8a08-4eba7c4a7a99;Hj. Kamila Hidayanto;yoktaviani@cv.id;Katawa Guest House Syariah ;Palembang;13/01/2025;14/01/2025;1;1;1497026;1497026;Transfer Bank;;Paid;11/11/2024 15:46
a012ae63-1908-43f9-b867-9ff93456f932;Omar Hassanah;jailaniaris@pd.go.id;OYO 247 Wisma Merdeka Syariah ;Palembang;20/08/2024;25/08/2024;5;3;1362196;20432940;Transfer Bank;;Cancelled;25/07/2024 07:30
87ae6f35-e648-4146-9a37-ff0166f8bbd8;Raina Handayani;othamrin@ud.my.id;Emilia Hotel by Amazing ;Palembang;04/10/2024;09/10/2024;5;2;890340;8903400;QRIS;;Cancelled;27/08/2024 13:35
257e508e-5322-4798-b9a9-cf323e1da4a3;Asmianto Pradipta;elvin66@hotmail.com;OYO 185 Roriz House ;Palembang;12/05/2025;15/05/2025;3;2;899773;5398638;Crypto;0xc742376fb1c2e2e0791c792e0f8b9c79ad4f365a;Cancelled;28/12/2024 21:09
2c95bb39-4824-42b6-9b8a-19285921e8f7;Puti Najwa Mulyani, S.T.;cakrabirawariyanti@pt.or.id;OYO 1991 Alam Lestari Homestay ;Palembang;10/11/2024;14/11/2024;4;1;1312587;5250348;Crypto;0xefefea14ad944787decbb49dc9d27e418361a787;Pending;03/10/2024 19:03
a5d5ba44-6b75-4477-b53e-df2ae8996c63;H. Unggul Lestari;aslijanusada@hotmail.com;Super OYO Collection O 166 Hotel Princess ;Palembang;27/07/2024;31/07/2024;4;3;894041;10728492;QRIS;;Paid;11/07/2024 08:13
1839afbf-a7ca-4eca-9b41-c94c69b6eaed;Danang Novitasari;mnarpati@perum.ponpes.id;Wisma Jasmine Syariah ;Palembang;13/12/2024;17/12/2024;4;3;878574;10542888;Crypto;0x5d3328606f022a91460770c238fd41b25272f18c;Cancelled;24/08/2024 03:08
3c927df6-0b0c-408f-90a0-c63503338bc8;Maida Prasetyo;smansur@ud.ac.id;Amaris Hotel Palembang ;Palembang;23/06/2025;25/06/2025;2;3;702751;4216506;QRIS;;Paid;18/12/2024 10:31
4f785ac6-0bf0-4521-8262-15ce955f8708;Atmaja Pratiwi;jsiregar@hotmail.com;Sintesa Peninsula Hotel Palembang ;Palembang;24/09/2024;26/09/2024;2;1;928564;1857128;Crypto;0x405c5df7e391245cd3be9a279bc8235921d42678;Cancelled;19/08/2024 15:59
1772c8c4-518a-4fe1-bf61-3a299b70c887;Viktor Winarno;gusamah@yahoo.com;Amaris Hotel Palembang ;Palembang;10/07/2024;13/07/2024;3;1;1238186;3714558;Crypto;0xa26b769512f02857216562eef7ac5f38f7d370f0;Paid;09/07/2024 06:57
911b35f5-a780-4ff3-8eba-40cf8e04a19e;Ifa Hastuti;prasetyabakiman@perum.com;Novotel Palembang Hotel & Residence ;Palembang;26/08/2024;29/08/2024;3;2;1228844;7373064;Crypto;0x3423457c22c3aa05b1c3ef8778d90b2959fc118c;Paid;12/07/2024 06:57
2135428c-39e5-4c7a-91d9-4e78f0120756;Kartika Santoso;nadia68@ud.desa.id;Losmen Ibu Hj. Tarjo ;Palembang;21/05/2025;23/05/2025;2;1;759586;1519172;Crypto;0x7188afbeb77a9218a9d319ddf004d351515dc229;Cancelled;13/01/2025 03:15
69c10705-7295-49f2-bf75-0e5296abc3f2;R.M. Cemeti Siregar, M.Kom.;viswahyudi@gmail.com;Hotel Anugerah Palembang ;Palembang;07/09/2024;11/09/2024;4;3;704662;8455944;Transfer Bank;;Cancelled;23/07/2024 00:31
93c3da1e-0b97-44f5-9160-7c9b5274a72a;Carla Rajasa;dnashiruddin@gmail.com;BATIQA Hotel Palembang ;Palembang;18/03/2025;23/03/2025;5;1;1267483;6337415;QRIS;;Pending;15/01/2025 16:22
c6ffe6ea-64dd-48bc-9534-92505f931f45;Upik Novitasari, S.T.;ratna04@pt.ponpes.id;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;22/09/2024;27/09/2024;5;1;1208333;6041665;Transfer Bank;;Pending;10/07/2024 12:19
f29307c4-4c7e-4e8f-9a24-5162bcb5f083;Sakti Narpati, S.T.;wisnuhalim@perum.biz.id;Red Planet Palembang ;Palembang;17/12/2024;19/12/2024;2;2;994692;3978768;QRIS;;Paid;01/08/2024 16:52
ad837fce-f2c1-404e-92c2-15ee148c1662;Jaeman Siregar;gmangunsong@gmail.com;RedDoorz Plus near RS RK Charitas 2 Palembang ;Palembang;09/12/2024;14/12/2024;5;3;1136635;17049525;Transfer Bank;;Pending;15/08/2024 00:07
5daf3489-1a41-4810-b40e-41933301a0ed;Viktor Kuswandari;dalimannapitupulu@hotmail.com;OYO 1146 Miracle Homestay Syariah ;Palembang;02/10/2024;04/10/2024;2;3;1408387;8450322;Crypto;0xae6876f9bd9d3d73a3a9a3a4fae064541db1cc09;Paid;15/07/2024 06:01
98bc0936-766a-4861-b7fe-aae531fe9b84;Elisa Hasanah;kuncara14@perum.ac.id;The Alts Hotel ;Palembang;14/11/2024;15/11/2024;1;3;771839;2315517;Crypto;0xb8933df55357f13e330f9eaf79b048a5c3ea35a5;Paid;18/10/2024 22:53
a6b0180e-5e8d-41a0-9382-d0d7ea8def8e;Dt. Omar Januar;rahmatwulandari@perum.sch.id;OYO 185 Roriz House ;Palembang;03/12/2024;04/12/2024;1;2;614771;1229542;Crypto;0x64017569e4f92f8df7a04ef8a387b74da098e91c;Paid;09/07/2024 02:19
46d402d0-8b80-44ad-8a6f-baf9918d2f73;Dt. Koko Waskita;kusuma79@yahoo.com;Best Skip Hotel ;Palembang;27/11/2024;01/12/2024;4;3;1454155;17449860;Transfer Bank;;Paid;13/07/2024 19:14
56fdd456-fb7b-49c7-8c6f-5598fd8e3026;Ghaliyati Kusumo, S.H.;kunthararahimah@ud.desa.id;OYO 2036 Afifah Homestay Syariah ;Palembang;21/09/2024;22/09/2024;1;1;1436052;1436052;QRIS;;Cancelled;21/07/2024 00:52
4fe489f8-b5cc-43c1-8d0d-9abe2a0abc04;Mursita Melani;teddymangunsong@gmail.com;7 Dream Hotel ;Palembang;29/06/2025;01/07/2025;2;2;926612;3706448;Crypto;0x0c9b8e257e26dd98cd1d1c75aa90c883c81bf0b5;Paid;04/04/2025 12:21
bba4fec3-3a99-43a6-994b-3a5f245be77c;Dewi Mayasari;vegasitompul@cv.desa.id;Best Skip Hotel ;Palembang;27/09/2024;29/09/2024;2;2;1128404;4513616;Transfer Bank;;Pending;05/08/2024 15:53
93326683-6a1b-4e57-a6a8-dfb5ea09184d;Ihsan Mahendra;estionokurniawan@gmail.com;RedDoorz Plus near RS RK Charitas 2 Palembang ;Palembang;24/04/2025;28/04/2025;4;3;1342979;16115748;Crypto;0x1dd20e45bdbf8a13410737d85cd2a333ff773534;Cancelled;14/01/2025 12:54
c2f8b96b-2edc-4f83-92ea-c0fc7faaddbb;Cawisadi Yuliarti;jagapati65@cv.edu;OYO 2869 Ionia Homestay ;Palembang;25/05/2025;26/05/2025;1;3;674960;2024880;Transfer Bank;;Paid;05/01/2025 00:28
0fb6541c-50f8-469e-b7f3-d650d1400429;Lili Rahimah;haryantocemplunk@hotmail.com;RedDoorz Plus near UIN Raden Fatah Palembang ;Palembang;13/07/2024;17/07/2024;4;3;1414505;16974060;Transfer Bank;;Pending;10/07/2024 17:00
46265a65-e24d-46ee-946f-e89246cfd1fc;dr. Vivi Haryanto;kemalusamah@gmail.com;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;20/04/2025;24/04/2025;4;1;1447908;5791632;Transfer Bank;;Pending;01/04/2025 17:57
a6f95a3c-f776-48ac-91e5-4199d675ed53;dr. Wawan Utami, M.Kom.;tampubolonjaga@yahoo.com;Cemerlang Inn ;Palembang;24/01/2025;28/01/2025;4;2;945114;7560912;QRIS;;Pending;02/11/2024 02:41
2ef7569a-2857-4d65-a2db-e445c1c85e0d;Viman Hutasoit;mpratiwi@ud.go.id;Novotel Palembang Hotel & Residence ;Palembang;18/06/2025;23/06/2025;5;2;301956;3019560;Crypto;0xdfc55a43c3bf9a8ce16f84771e9307741775bdc3;Cancelled;16/09/2024 10:53
df5f6d6d-8ea8-4a35-819e-c8ae6e9358cc;Hafshah Prasasta;nasab37@perum.gov;RedDoorz Plus near Palembang Square Mall ;Palembang;01/02/2025;02/02/2025;1;1;795282;795282;Transfer Bank;;Paid;03/11/2024 10:11
2ec2af01-e640-42be-bfd1-20ca7c8a6043;Jumari Laksmiwati;najmudinsarah@pt.web.id;RedDoorz near Palembang Square Mall 2 ;Palembang;30/12/2024;02/01/2025;3;2;1072445;6434670;Transfer Bank;;Cancelled;16/12/2024 00:23
21a7e3eb-3a16-488f-9664-0b5a3255ea3d;Saadat Prasetyo;awinarno@cv.net;Hotel Santika Radial Palembang ;Palembang;24/02/2025;27/02/2025;3;1;900034;2700102;Crypto;0xbdb73a036c4f5f7c81634c12daa2cca456580c79;Pending;10/09/2024 21:50
2dbea5e4-5812-4d3f-866e-de5727fce19f;Sakura Lazuardi;cicihutagalung@hotmail.com;OYO 2177 Trikora Indah Residence ;Palembang;03/05/2025;06/05/2025;3;2;338597;2031582;Transfer Bank;;Cancelled;08/01/2025 20:38
b06e1a53-ce5e-41d0-84ad-1d861da0f7f5;Salman Nasyidah;budiyantokawaca@perum.biz.id;RedDoorz near Palembang Square Mall 2 ;Palembang;27/02/2025;28/02/2025;1;1;353715;353715;Transfer Bank;;Cancelled;11/09/2024 04:41
00987bd2-038f-4d1d-b450-0beb907b1827;Latif Iswahyudi, S.H.;labuh37@pt.web.id;Amaris Hotel Palembang ;Palembang;21/09/2024;25/09/2024;4;3;487030;5844360;Crypto;0x09c379f22fa6659027e0ea41365aa53c0d01d0a2;Cancelled;10/08/2024 15:03
23893896-142b-441f-b444-afcbe8bcb4d1;Raisa Sinaga;dwahyudin@yahoo.com;OYO Life 2502 Syariah Triantama Kost ;Palembang;27/11/2024;01/12/2024;4;2;847484;6779872;Crypto;0x26bcfcd51a9a762f14aad25d7fed43207dac1811;Cancelled;02/11/2024 02:38
c48780cc-aee2-4a1a-a6d5-deef1a7f2370;Galur Sitorus;ugunarto@hotmail.com;All Nite & Day Palembang - Veteran ;Palembang;08/12/2024;13/12/2024;5;1;1132544;5662720;Crypto;0x53e564c3c1cd739d230d8aa897efef8b539970fe;Pending;12/10/2024 13:02
b0ac0d2d-c9a1-4cbc-bcf8-b278bfe579c9;Tgk. Limar Sudiati, S.T.;prastutibajragin@gmail.com;De' Premium Hotel Kartini ;Palembang;11/06/2025;12/06/2025;1;1;1084591;1084591;Crypto;0xd7f9c228bac6181a29a72cb6a5e66cb2e7ea25e3;Paid;15/07/2024 11:41
550f6ea9-5d93-4c4f-85d3-8860afdd1b9d;Lanjar Widiastuti;bakiantomaryati@pd.sch.id;Super OYO 1868 Penginapan Sekip ;Palembang;12/05/2025;17/05/2025;5;3;1483531;22252965;Transfer Bank;;Paid;18/11/2024 07:04
7acf7e64-ea2b-4107-a103-21d1c277190e;Ir. Zamira Haryanto, M.Kom.;pudjiastutimelinda@ud.sch.id;The Zuri Palembang ;Palembang;05/02/2025;10/02/2025;5;1;1418121;7090605;QRIS;;Pending;03/12/2024 23:42
0b956a42-6755-49a2-9672-b7126cbad346;Mahesa Halimah;rahimahfarah@cv.go.id;RedDoorz @ Jalan Sukabangun 2 Palembang ;Palembang;15/03/2025;17/03/2025;2;1;1432671;2865342;Transfer Bank;;Paid;30/07/2024 00:48
ff3d0ac2-a0db-442e-b4c1-cdda10092faa;Lili Wibisono;iusamah@yahoo.com;Cemerlang Inn ;Palembang;09/01/2025;10/01/2025;1;1;1212245;1212245;Crypto;0xa2468565e88c1ad3b8a2adc3797311deea972604;Paid;23/08/2024 21:12
ce0dd4a8-0eb4-4ce2-a618-327668e1d99b;R. Kairav Wahyuni, S.E.;gaduh92@perum.com;Red Planet Palembang ;Palembang;02/01/2025;05/01/2025;3;3;1412427;12711843;Crypto;0xf3b47e5b35f482c6e3462f871ac1be6b72928a12;Pending;14/12/2024 23:38
bde9c2d7-2f7e-412a-9d0e-465591545bcc;Salman Marpaung;septi51@hotmail.com;Beston Hotel Palembang ;Palembang;27/04/2025;30/04/2025;3;3;1091765;9825885;Transfer Bank;;Cancelled;16/12/2024 19:21
142dc5ba-45d9-40a9-b38e-9b844b224a8d;R. Candra Zulaika, M.M.;hakimoliva@gmail.com;Sintesa Peninsula Hotel Palembang ;Palembang;11/01/2025;15/01/2025;4;2;776076;6208608;QRIS;;Pending;02/10/2024 18:31
8ffe1c17-ed4b-4b97-a7ef-4bd92f46b3eb;KH. Cawuk Hariyah;puspasaridaliono@gmail.com;Capital O 142 Hotel Al Furqon Syariah ;Palembang;09/10/2024;13/10/2024;4;3;1456677;17480124;Crypto;0x8487f77a2323c35541a9aa99827c2d46e6b3f84e;Paid;07/08/2024 07:27
52178b88-f527-4026-b24c-de53bf7dd061;Bakidin Agustina;wasitacahyanto@hotmail.com;The Arista Hotel ;Palembang;22/08/2024;24/08/2024;2;3;1498075;8988450;Transfer Bank;;Pending;09/08/2024 09:07
821834b3-a9d7-4728-a851-adc6f40711dd;Kawaya Palastri;nwahyuni@perum.net;BATIQA Hotel Palembang ;Palembang;22/10/2024;23/10/2024;1;1;806281;806281;Crypto;0x31d38b1d51a1dcbf315bb0da58ec674735721e0e;Pending;18/07/2024 12:01
b0f1c73d-d4fd-4e14-bbbe-4c36f529465b;Drs. Jatmiko Sinaga, S.Pd;dnasyiah@gmail.com;MaxOneHotels at Vivo Palembang ;Palembang;14/04/2025;18/04/2025;4;2;1366911;10935288;QRIS;;Cancelled;18/11/2024 11:09
c57b80b5-ebfd-4330-9a9a-6217651e7f73;Umi Hutasoit;emegantara@cv.co.id;Best Skip Hotel ;Palembang;02/02/2025;04/02/2025;2;3;748912;4493472;Crypto;0x2ca6c5b75875ed52196dbfc37c23db8e060b4d77;Cancelled;29/08/2024 08:43
ba7f16b1-0877-47b9-b498-060d85684785;Cici Hardiansyah;nhasanah@cv.int;RedDoorz near Siloam Hospital Palembang ;Palembang;16/12/2024;20/12/2024;4;1;315219;1260876;QRIS;;Cancelled;25/09/2024 22:43
03f11923-d89c-4140-879d-7f84a0484c06;Dt. Elon Setiawan, S.Kom;qsiregar@perum.gov;7 Dream Hotel ;Palembang;11/12/2024;14/12/2024;3;3;1131588;10184292;Crypto;0xbf94019d7976402ddc516f8834ac17ef50a65a0d;Paid;16/07/2024 05:56
a6674cb9-c028-4cef-a633-3b37dc6a8619;Galak Hutasoit;wastutiusman@perum.ac.id;OYO 335 Wisma Empat Lima Syariah ;Palembang;14/12/2024;15/12/2024;1;3;400330;1200990;QRIS;;Pending;26/10/2024 05:33
58653be5-f26e-462f-b873-5a1e5ad5dfcc;Kani Rajata;lanjarriyanti@pd.my.id;Harper Palembang by ASTON ;Palembang;31/10/2024;03/11/2024;3;1;317450;952350;QRIS;;Cancelled;12/08/2024 18:01
a20c7d5b-1c42-41f4-a110-2fac53acb77d;Puti Karimah Santoso, S.Gz;rzulaika@gmail.com;Beston Hotel Palembang ;Palembang;09/02/2025;10/02/2025;1;1;1337647;1337647;Transfer Bank;;Cancelled;24/12/2024 20:59
85b7df72-e27d-42f9-90ab-e395600c6ce6;Rahmat Hidayat;upiklazuardi@pt.int;OYO 1389 Hotel Carissima ;Palembang;31/07/2024;02/08/2024;2;3;994729;5968374;Transfer Bank;;Pending;12/07/2024 16:04
48e92930-5677-41af-9367-310421ba77c2;Damar Sitorus, M.Farm;sihombingkarta@hotmail.com;OYO Life 1299 Balcony Orange Homestay ;Palembang;09/12/2024;12/12/2024;3;2;818609;4911654;Crypto;0x8453c8cee5107799bf86e32469874b45b675ee6d;Pending;12/10/2024 06:12
30b7bea6-6471-458b-b6e9-a806e9546736;Najib Kuswoyo;zlatupono@yahoo.com;OYO 2177 Trikora Indah Residence ;Palembang;28/02/2025;01/03/2025;1;2;684752;1369504;Crypto;0x03256a66c4db655954f4f43b1964153fece9c44a;Cancelled;05/09/2024 14:17
2fdd421c-5a44-4f27-bb6b-e95de39c4737;Intan Sihombing;jsudiati@gmail.com;Hotel Graha Bukit ;Palembang;10/06/2025;15/06/2025;5;3;1227469;18412035;Crypto;0x4b171ebd5e973539e2f4043bb2a7fec7be1942ba;Paid;25/11/2024 23:26
49e84daf-0737-40ae-b18e-19ad04762cef;Adiarja Utama;caturardianto@ud.com;Msquare Hotel ;Palembang;13/12/2024;14/12/2024;1;1;525249;525249;QRIS;;Cancelled;12/07/2024 00:59
355187e5-a689-4d93-a8b7-6474cdcfcfc4;Ivan Budiman;opungdabukke@pd.co.id;Classie Hotel ;Palembang;02/02/2025;06/02/2025;4;3;1453516;17442192;Crypto;0x8a3d4ef435ad528bcd7722ac269437d708df57dd;Cancelled;02/11/2024 04:05
e1df953d-4dfe-41b7-91c6-cbea53f5781a;Ajiman Pudjiastuti;musada@perum.net;Super OYO 270 Madinah Residence Syariah ;Palembang;13/10/2024;17/10/2024;4;3;1185706;14228472;Transfer Bank;;Paid;09/08/2024 00:09
96fd0307-fc79-45a4-b0f3-09569747c085;Kawaca Simanjuntak;gangsar01@cv.net.id;RedDoorz near Sultan Mahmud Badaruddin Airport Palembang ;Palembang;07/02/2025;08/02/2025;1;1;1068119;1068119;QRIS;;Pending;25/01/2025 17:47
9fac5af5-197b-423a-a495-ea13a56ae198;Dewi Melani;jinawinapitupulu@yahoo.com;Dparagon Dwikora ;Palembang;13/07/2024;18/07/2024;5;1;407782;2038910;Transfer Bank;;Pending;08/07/2024 15:34
ec7bb51c-c9ab-4b30-b24a-a2f9c34d0b18;Empluk Hastuti, S.H.;wijayahasim@cv.ac.id;Hotel Anugerah Palembang ;Palembang;29/04/2025;04/05/2025;5;1;1499133;7495665;Crypto;0x7d7c53fa786f258ab7d5123f238c4981f41379b3;Cancelled;26/10/2024 02:16
729e8b6b-3745-408f-9feb-6904ade8d8ef;dr. Agnes Prasetya, S.Sos;emin44@perum.go.id;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;04/04/2025;06/04/2025;2;3;541085;3246510;Transfer Bank;;Paid;07/08/2024 00:36
d5b63412-aa59-4eb8-a924-673e34c223af;Kairav Suryatmi;diah15@pd.edu;OYO Life 1299 Balcony Orange Homestay ;Palembang;21/11/2024;22/11/2024;1;3;1142323;3426969;Transfer Bank;;Cancelled;21/10/2024 13:05
fc376a04-433c-477e-9950-d2e2cab5da02;Ami Mustofa;cawuk35@yahoo.com;Novotel Palembang Hotel & Residence ;Palembang;06/10/2024;09/10/2024;3;1;840997;2522991;QRIS;;Pending;06/09/2024 19:39
87cee92b-1abb-43c6-8c38-54ebbbce772b;Jane Fujiati;luthfi10@pd.id;Msquare Hotel ;Palembang;24/08/2024;27/08/2024;3;3;1438480;12946320;Crypto;0xe08990abd1dc33242177c87f84b6b3c47eefb6a5;Pending;02/08/2024 01:01
b76eaa2c-ec06-43e1-b25e-9ba0f1e54b00;Tgk. Cengkal Prakasa, S.Pd;shaniakuswandari@gmail.com;RedDoorz near Siloam Hospital Palembang ;Palembang;17/05/2025;21/05/2025;4;1;1197873;4791492;Crypto;0x44f759bd8d64fb82c521ac4d810d13c8b931f5e5;Cancelled;22/07/2024 21:21
ae639d3e-efbd-43b1-8e50-4d38393943dc;Drs. Tedi Damanik;putukurniawan@hotmail.com;Alex Hostel 2 ;Palembang;01/10/2024;03/10/2024;2;3;1166850;7001100;Transfer Bank;;Cancelled;11/09/2024 15:21
77a45703-f668-4767-8992-ba41d4fc28e7;Tasdik Zulaika, S.Pt;saktiusamah@ud.biz.id;Dparagon Dwikora ;Palembang;20/02/2025;21/02/2025;1;1;893451;893451;QRIS;;Pending;05/12/2024 12:02
d2277cb1-3c1d-4e92-b382-71bda86b58c3;drg. Siti Simbolon, S.Farm;sitompulindra@pd.web.id;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;11/01/2025;16/01/2025;5;2;1411072;14110720;Crypto;0xb44cfc9cfde5d2ba613cf83260ec72a298a4ea29;Cancelled;04/08/2024 16:20
64fdc91d-0256-42f4-8437-2f9a221306cb;Ulva Setiawan, S.Pd;uwastuti@pt.sch.id;Alex Hostel 2 ;Palembang;15/04/2025;16/04/2025;1;3;786143;2358429;QRIS;;Cancelled;26/01/2025 22:35
3eb566a5-788f-48b2-9aae-baaffaeaf7d2;Prayogo Hastuti;susada@hotmail.com;Dparagon Trikora ;Palembang;01/04/2025;02/04/2025;1;3;1398903;4196709;Crypto;0x447cc762b0cfcbe54102e381f18b9e470b4d2c00;Paid;09/12/2024 03:29
64a6c0e1-ae18-4994-91af-b42bb55cbf0c;R.A. Aisyah Pratiwi, S.T.;bajraginnapitupulu@yahoo.com;RedDoorz Syariah near Simpang Sekip Palembang ;Palembang;30/12/2024;31/12/2024;1;2;648256;1296512;QRIS;;Paid;20/11/2024 20:22
66808da6-1d91-4f6f-ad5f-029f42ad883c;Uchita Suryatmi;ositumorang@gmail.com;Wisma Jasmine Syariah ;Palembang;17/12/2024;18/12/2024;1;2;361909;723818;Transfer Bank;;Cancelled;02/12/2024 05:59
8c83eb30-147d-4b86-ad49-27a452eec8f1;Balijan Laksmiwati;endah89@hotmail.com;Hotel Graha Bukit ;Palembang;08/10/2024;12/10/2024;4;3;859242;10310904;QRIS;;Paid;07/08/2024 18:47
6ab7ef9a-0412-451d-bb6f-ef3c0dcf2bc7;Kamila Mandala;galakwidodo@gmail.com;OYO 2177 Trikora Indah Residence ;Palembang;17/05/2025;21/05/2025;4;1;527972;2111888;Crypto;0xe55212a1390bb2525d7304b0414cdf560c7b3fcc;Cancelled;19/07/2024 14:43
fb1d0ce7-4c17-414e-afd9-27d5496c9c7f;Ilyas Prabowo;pradanaluis@cv.gov;Sintesa Peninsula Hotel Palembang ;Palembang;07/05/2025;12/05/2025;5;1;830941;4154705;Transfer Bank;;Pending;28/02/2025 22:59
1c84cfcb-d831-451e-8fa9-43b85c8f5be8;Kezia Rahmawati;latuponodarijan@hotmail.com;Algoritma Hotel ;Palembang;27/06/2025;28/06/2025;1;2;1174612;2349224;Transfer Bank;;Pending;06/06/2025 19:21
7f1a0417-c1c0-471f-9552-04e5f4e7740b;Puti Amelia Marpaung;voktaviani@pt.net.id;OYO Life 2502 Syariah Triantama Kost ;Palembang;27/11/2024;01/12/2024;4;2;379801;3038408;QRIS;;Cancelled;21/08/2024 04:22
da98bcf0-04a9-4cae-832b-30717b4b9265;Umi Prayoga, S.IP;prayoga15@yahoo.com;OYO 185 Roriz House ;Palembang;05/02/2025;06/02/2025;1;1;686068;686068;Transfer Bank;;Pending;19/07/2024 22:33
25522f29-d617-48d4-a3b3-cd9a76d298fd;Dt. Murti Irawan, S.Pt;gmahendra@gmail.com;Rio City Hotel ;Palembang;20/03/2025;23/03/2025;3;1;621729;1865187;Transfer Bank;;Paid;05/01/2025 20:12
d9f34b4d-0082-45c7-955f-4e250e90fcb2;R.M. Caraka Yuliarti, S.Sos;sihombingjagapati@cv.biz.id;Best Skip Hotel ;Palembang;01/12/2024;04/12/2024;3;2;421880;2531280;QRIS;;Cancelled;26/11/2024 05:39
94bfba0a-b4a1-4a17-8547-2b92166368a7;Hj. Widya Usada;langgeng38@cv.co.id;Beston Hotel Palembang ;Palembang;17/12/2024;18/12/2024;1;1;1025068;1025068;Transfer Bank;;Cancelled;06/09/2024 16:58
181cfb32-16a6-4959-afcb-054764d9d5f4;Langgeng Oktaviani;dimazwastuti@yahoo.com;The Zuri Palembang ;Palembang;27/02/2025;01/03/2025;2;3;622790;3736740;QRIS;;Cancelled;05/02/2025 11:05
275c511e-e8d6-41f6-92e1-1b9b332ff229;Aris Natsir;vwahyuni@cv.biz.id;RedDoorz Plus near UIN Raden Fatah Palembang ;Palembang;02/06/2025;06/06/2025;4;2;781939;6255512;Crypto;0x77597ab2e8546b9e5fbaf8992a96825cd018faa7;Cancelled;28/05/2025 08:31
